HouseID	Address
27646	1/73 Embankment Gr
27647	3/76 Swan Wk
27648	4 Courtney St
27649	30 Snowdon Dr
27650	59 Tulip Gr
27651	28 Circle Rdg
27652	1/208 Clarinda Rd
27653	16 Eva St
27654	87 Eva St
27655	46 Scotsburn Av
27656	19 Brady Av
27657	2 First St
27658	4/11 Moore Av
27659	12 Barries Pl
27660	8 Clifton St
27661	50 Clarendon St
27662	196 Gordon St
27663	29 Kerferd St
27664	2 Lascelles St
27665	18 Ohea St
27666	28 Queen St
27667	48 Shackell St
27668	20 Station St
27669	158 The Avenue
27670	63 Victoria St
27671	36 Walsh St
27672	19 Pixel Cct
27673	54 Killara Rd
27674	123 Hotham St
27675	64 Bainbridge Cl
27676	60 Corringa Wy
27677	3 Eminence Wy
27678	13 Fermont Av
27679	44 Kensley Cct
27680	4 Langdon Cr
27681	63 Northleigh Av
27682	9 Peppertree Pde
27683	1 Rossdale St
27684	19 Scoria Cct
27685	7 Tusmore Ri
27686	6 Valley Ct
27687	44 Balmain St
27688	3 Eden St
27689	25 Norman Rd
27690	52 Plymouth Rd
27691	58 Plymouth Rd
27692	6 Robinson St
27693	1/26 Vernon St
27694	31 Woodland Av
27695	9 Grange Tce
27696	8 Knee La
27697	21 MacEy St
27698	4 Echuca St
27699	2 Kaniva St
27700	15 Mildura Cr
27701	13 Murtoa St
27702	1/97 Hammond Rd
27703	17 Hopkins St
27704	131 Brady Rd
27705	81 McFees Rd
27706	956 Burke Rd
27707	8 Dumfries St
27708	2 Robinsons Rd
27709	16 Currawong Ct
27710	2 Norma St
27711	5 Kathrin Av
27712	8 Mungari St
27713	33 Gray St
27714	42 Koolkuna Av
27715	4/2 Daws Rd
27716	1A Minaki Av
27717	15 Morinda Cr
27718	48 Polaris Dr
27719	19 Richard St
27720	16/30 Thomas St
27721	43 Astelot Dr
27722	23 Powers St
27723	8 Solson Pl
27724	5 Coulthard Cr
27725	6 Leatherwood Ct
27726	23 Matipo St
27727	1/57 Durham St
27728	11/322 Albert St
27729	1/59 Langrigg Av
27730	2 Mary Av
27731	36 Victoria St
27732	2/56 John St
27733	2/193 Brighton Rd
27734	22 Burns St
27735	22/29 Dickens St
27736	15/5 Dickens St
27737	23/5 Dickens St
27738	2/5 Southey Ct
27739	18 Kyabram St
27740	1/10 Ardoch St
27741	3/15 Balmoral St
27742	101/201 Buckley St
27743	4/4 Cooper St
27744	18 Deakin St
27745	50 Fitzgerald Rd
27746	1/5 Flower St
27747	13 Levien St
27748	78A Market St
27749	20 McCarron Pde
27750	33 McCracken St
27751	7/94 Primrose St
27752	4 Schofield St
27753	7 Shamrock St
27754	24 Royal Av
27755	10A Salisbury St
27756	29 Ruby St
27757	52 Arthur St
27758	220 Wingrove St
27759	90 Denys St
27760	53 Lynch Rd
27761	11 Major Rd
27762	38 Murray St
27763	6A Vervale Av
27764	19 Butlers Rd
27765	16 Cutler Cl
27766	1 Dava Ct
27767	28 Lightwood Dr
27768	1/113 Cecil St
27769	71 Hanover St
27770	4/228 Moor St
27771	312/300 Young St
27772	49 Batman St
27773	9 May St
27774	111 McKean St
27775	38 Michael St
27776	19/86 Queens Pde
27777	104 Shields St
27778	104 Droop St
27779	68 Newell St
27780	5 Park St
27781	20 White St
27782	82 Bindy St
27783	177 Mahoneys Rd
27784	58 Menin Rd
27785	11 Birdwood St
27786	38 Nolan St
27787	12 Olive Gr
27788	1/31 Petrie St
27789	36 Williams St
27790	20 Pine St
27791	3 Banksia Ct
27792	8 Crestview Ct
27793	23 Tristania St
27794	169 Willowbank Rd
27795	64 Finton Gr
27796	16 Hall Rd
27797	1 Tecoma Ct
27798	30 Beryl St
27799	3/8 Dickens St
27800	1/32 Iris Rd
27801	11 Kenilworth Gr
27802	3/23 Lomond St
27803	14A Maitland St
27804	17 Malvern Av
27805	27 Renwick St
27806	6/39 Scott Gr
27807	123 Summerhill Rd
27808	21 Victor Rd
27809	11 Walerna Rd
27810	29 Brighton St
27811	13 Clivejay St
27812	62 Danien St
27813	19 Fernhill St
27814	44 Grantley Dr
27815	538 Highbury Rd
27816	53 Hinkler Rd
27817	1/12 Jordan Gr
27818	2/12 Jordan Gr
27819	12 Kalonga Ct
27820	2 Louise Ct
27821	7 Matthew St
27822	1/26 Myers Av
27823	29 Pippin Av
27824	7 The Rise
27825	30 York St
27826	62 Belair Av
27827	12 Byron Ct
27828	1/43 Lytton St
27829	139 Morell St
27830	47 Morley St
27831	10 Ogden St
27832	2B Tarana Av
27833	25 Valley Cr
27834	2/66 Widford St
27835	42 Albion Cr
27836	25 Booyan Cr
27837	1/201 Elder St
27838	215 Nell St
27839	4/72 Nell St
27840	41 Sunrise Dr
27841	3 Toombarra Pl
27842	10 Barlby Ct
27843	1 Cupar Pl
27844	1 Haddington Cr
27845	2/13 Surrey St
27846	1/7 Deakin St N
27847	13 Gordon St
27848	24 Gordon St
27849	11 Hamel St
27850	1/340 Hampton St
27851	40 Littlewood St
27852	49 Mills St
27853	16a Keith St
27854	5/1 King St
27855	4/1 Domville Av
27856	6/14 Liddiard St
27857	19 Liddiard St
27858	2/46 Riversdale Rd
27859	22 Robinson Rd
27860	4 Wright St
27861	8 Campbell Gr
27862	2/37 Clifton Rd
27863	14 Harts Pde
27864	45 Havelock Rd
27865	3/20 Mayston St
27866	36 Don Rd
27867	5 Bronaldi St
27868	21 Coven Av
27869	37 The Boulevard
27870	28 Washusen Rd
27871	49 Beverley Rd
27872	3/79 Brown St
27873	60 McEwan Rd
27874	3/76 Porter Rd
27875	1/388 Waterdale Rd
27876	33 Ramu Pde
27877	3 Barnet St
27878	4 Fuge St
27879	43A Matthieson St
27880	9 Miller St
27881	2/8 Muir St
27882	24 Wellington Dr
27883	62 Cowans Rd
27884	10 Brooke Ct
27885	186 Derrimut Rd
27886	8 Elmes Ct
27887	130 Morris Rd
27888	5 Mossfiel Dr
27889	58 Pannam Dr
27890	22 Hawker St
27891	202/979 Heidelberg Rd
27892	2/9 Kenilworth Pde
27893	7 Kingsley St
27894	8/84 Marshall St
27895	12 Melcombe Rd
27896	25 Otterington Gr
27897	54 Hales Cr
27898	2/38 Driscolls Rd
27899	1 Longford Ct
27900	36 Barwon Av
27901	25 Riverside Pl
27902	70 Sterling Dr
27903	59 Swan St
27904	4/63 Eastwood St
27905	9 Fisken Pl
27906	10 Market St
27907	5/8 Mawbey St
27908	1 Birrell Ct
27909	1/63 Cobden St
27910	3/13 Kent St
27911	12 Queen St
27912	3 Stirling St
27913	11/106 Walpole St
27914	150 Wiltshire Dr
27915	22 Westbrook St
27916	2 Finchaven Av
27917	50 Dunne St
27918	23 Oconnell St
27919	11 Albion St
27920	2/45 Edgar St
27921	1/4 Kent St
27922	9 Lugano St
27923	2 Orchid Ct
27924	46 Rosemary Dr
27925	3 Coral Ct
27926	1/39 MacLeod Pde
27927	40 Ruthven St
27928	99 Wungan St
27929	3/19 Burns St
27930	9A Montgomery St
27931	57 Cawkwell St
27932	7/6 Finlayson St
27933	4 Harvey St
27934	6 Harvey St
27935	18 Hornsby St
27936	8/23 Raleigh St
27937	22 Shaftesbury Av
27938	41/202 Wattletree Rd
27939	12 Bent St
27940	24 Clarence St
27941	15 Clynden Av
27942	77 Tooronga Rd
27943	580 Waverley Rd
27944	728 Waverley Rd
27945	13 Bream St
27946	11 Cornwall Pl
27947	1 Jetty La
27948	24 Lilardia Av
27949	29 Skyline Dr
27950	1/6 Claire St
27951	282 Jasper Rd
27952	3/294 Jasper Rd
27953	5/22 Station Av
27954	2/14 Weemala Ct
27955	307/19 Queens Rd
27956	8 Comic Ct
27957	7 Avoca Ct
27958	2/8 Broome Av
27959	73A Collins St
27960	28 Callaway Cr
27961	19 Friesian St
27962	48 Galloway Dr
27963	2 Callan Ct
27964	91 Centenary Dr
27965	17 Grevillia Dr
27966	2/4 Hawthorn Ct
27967	31 Hurlstone Cr
27968	8 Jacaranda Dr
27969	17 Tennyson Cct
27970	40 University Dr
27971	10 Austin St
27972	2/87 Churinga Av
27973	1/31 Harrison St
27974	2/16 Rotherwood Av
27975	8 Sunshine Av
27976	13 Vernal Av
27977	1/3 Gawler Ct
27978	39 Calrossie Av
27979	35 Argyle St
27980	5/43 Buckley St
27981	83 Holmes Rd
27982	3/57 Homer St
27983	15/122 Maribyrnong Rd
27984	26 Milverton St
27985	2A Alison St
27986	2/51 Bulli St
27987	2/11 Franklin St
27988	6/25 Genoa St
27989	4A Romney Cl
27990	2/5 Rosebud Av
27991	45 Hedwig Dr
27992	2 Kirkford Dr
27993	57 Landscape Dr
27994	130 Manchester Rd
27995	6/17 Collocott St
27996	33 Kershaw St
27997	52 Headingley Rd
27998	2/558 Huntingdale Rd
27999	20 Leyland Rd
28000	21 Muir St
28001	6 Munro Av
28002	19 Trevor Ct
28003	2/250 Waverley Rd
28004	380 Waverley Rd
28005	36 Winbourne Rd
28006	24 Glencairn St
28007	206 Hansworth St
28008	1 Mills Ct
28009	20 Oliver Ct
28010	21 Windermere Cr
28011	3 Wootoona Ct
28012	6 Maude St
28013	181 Station Rd
28014	16 Elphin St
28015	90 Oxford St
28016	25 Woods St
28017	2A Michael Ct
28018	15 Arcadia Ct
28019	2/157 Buckley St
28020	26 David St
28021	6 Kilworth Ct
28022	1/40 Stuart St
28023	28 Theodore Av
28024	1/49 Haines St
28025	7 Sloans Rd
28026	59 Valias St
28027	15 Charles St
28028	17 Ellesmere St
28029	55 Elm St
28030	2/75 Gadd St
28031	1/241 Heidelberg Rd
28032	57 Leinster Gr
28033	29 Leonard St
28034	2A Slater St
28035	9 Waterloo Rd
28036	8 Woolhouse St
28037	1/22 Burnt St
28038	50 McCulloch St
28039	21 Patterson St
28040	1/395 Springfield Rd
28041	10 Esperanto Ct
28042	89 Burlington St
28043	2/23 Dalgety St
28044	12 George St
28045	3 Young St
28046	2/18 Curran St
28047	1/120 Ferntree Gully Rd
28048	3/28 Lerina St
28049	20 Abercrombie St
28050	29 Devoy St
28051	16 Ellesmere St
28052	10 Tular Av
28053	6/307 Grange Rd
28054	349 Koornang Rd
28055	5 Walnut St
28056	5 Kara Ct
28057	114B Beach Rd
28058	69 Parkers Rd
28059	238 Boundary Rd
28060	6 Donnelly Ct
28061	1/18 Lyking St
28062	80 Pardy St
28063	3/64 Park St
28064	10 The Boulevard
28065	10 Pinnacle Wy
28066	5 Aruba Av
28067	4 Boathouse Pl
28068	7 Corporate Dr
28069	11 Grandiflora Gr
28070	5 Martaban Cr
28071	11/9 Beach St
28072	120 Clark St
28073	31/6 Graham St
28074	406/115 Nott St
28075	505/115 Nott St
28076	213/99 Nott St
28077	39 Raglan St
28078	180 Station St
28079	12 Athol St
28080	12/297 Dandenong Rd
28081	5/32 Donald St
28082	65 Donald St
28083	5/17 Kelvin Gr
28084	20 Leila St
28085	20/30 Porter St
28086	40 George St
28087	27 Scotia St
28088	3/46 Tyler St
28089	30B Young St
28090	18 Youngman St
28091	98 McIlwraith St
28092	116 Thompson Cr
28093	8 Balfour St
28094	9 Barton St
28095	2/12 Bedford St
28096	3 Berwick St
28097	153 Cheddar Rd
28098	28 Crookston Rd
28099	2/28 Crookston Rd
28100	1/52 Henty St
28101	11 Kilmore Av
28102	1/11 Mahoneys Rd
28103	135 Mahoneys Rd
28104	9 Odonnell St
28105	1/7 Oulton Cr
28106	2/28 Sharpe St
28107	711/8 Howard St
28108	2/4 Margaret St
28109	6 Mitchell St
28110	20 Moorhouse St
28111	28 Neptune St
28112	8 Queen St
28113	24 Richmond Tce
28114	23/5 Stillman St
28115	304/1 Studio Wk
28116	18/9 Tennyson St
28117	5/1 Victoria Pl
28118	79 York St
28119	16 Leonard St
28120	353 Maroondah Hwy
28121	64 Alexandra Rd
28122	8 Montalbo Rd
28123	57 Tortice Dr
28124	99 Banyule Rd
28125	145 Bellevue Av
28126	4/85 Hodgson St
28127	11 Christian Ct
28128	4 Hodges Cl
28129	25 Tetragona Qd
28130	5 Forwood Wy
28131	12 Pinelea Ct
28132	6 Spence Av
28133	46 Bamfield St
28134	1/200 Bay Rd
28135	309/222 Bay Rd
28136	57 Bay Rd
28137	20A Codrington St
28138	2/8 Masefield Av
28139	21 Sandringham Rd
28140	14 Trentham St
28141	3/9 Waltham St
28142	70 Berrabri Dr
28143	53 Sheppard Dr
28144	8 Twentyman Ct
28145	21 Alexander St
28146	1 Browning St
28147	35 Seddon St
28148	12A Saltley St
28149	301/196 Albert Rd
28150	86 Iffla St
28151	69 Napier St
28152	51/88 Park St
28153	18 Bracken Wy
28154	11 Hawkstowe Pde
28155	23 Meridian Dr
28156	33 Nighthawk Bvd
28157	4 Rialton Ri
28158	35 Vautier Pl
28159	1/1 Alexandra Av
28160	402/1 Chapel Mw
28161	201/5 Chapel Mw
28162	64 Mason St
28163	6/49 Motherwell St
28164	45A Osborne St
28165	4/52 Pasley St
28166	1/354 Toorak Rd
28167	4 Victoria Tce
28168	2/31 Hope St
28169	1/4 Ashdale Ct
28170	13 Merton St
28171	3/85 Regent Av
28172	1/23 Virginia St
28173	17 Amersham Av
28174	1 Denise St
28175	2 Burgundy Cr
28176	54 Charles St
28177	2 Curtin St
28178	96 George St
28179	4/18 James St
28180	62 McArthur Av
28181	204/7 Brighton Rd
28182	10 Clyde St
28183	24 Duke St
28184	7/41 Marine Pde
28185	2 Steele Av
28186	2/15 Lebanon St
28187	60A Lebanon St
28188	49 Loeman St
28189	34 Melissa St
28190	26 Aldridge Dr
28191	6 Canterbury Av
28192	67 Davenport Dr
28193	32 Gilchrist Cr
28194	6 Haines Ct
28195	1/45 Harker St
28196	1 Lambert Av
28197	57 Marjorie Av
28198	33 Miller St
28199	7 Prospect Ct
28200	59 Rees Rd
28201	76 Riddell Rd
28202	38 Ardoyne St
28203	92 Cornwall Rd
28204	69 Dickson St
28205	2 Kingaroy Rd
28206	25 Kinnane Cr
28207	8 Lorenz St
28208	35 Queen Cct
28209	10 Victoria St
28210	406 Ballarat Rd
28211	6 Hassett St
28212	64 McIntyre Rd
28213	2 McLeod St
28214	73 Metherall St
28215	1/9 Rosewall St
28216	9 Armstrong St
28217	37 Arnold St
28218	1/43 Bardsley St
28219	6 Daley St
28220	12 Drinkwater Cr
28221	93 Nicholson Pde
28222	2 Blackburn St
28223	17 Chester St
28224	48 Croydon Rd
28225	4 Frimley Rd
28226	1/970 Riversdale Rd
28227	8 Thistle St
28228	20 Cressida Cr
28229	21 Hawthorn Gr
28230	23 Southbank Wk
28231	5 Buchanan Ct
28232	11 Leichardt Cl
28233	283 Porter St
28234	337 Porter St
28235	3 Stradmore Av
28236	59 Taparoo Rd
28237	1 Benambra Dr
28238	3/10 Hodgson St
28239	1/51 John St
28240	15 Ranleigh Ri
28241	52 Bickley Av
28242	33 Madera Dr
28243	2/28 Mulga St
28244	11 Poplar St
28245	3/37 Collins St
28246	68 Collins St
28247	3/44 Hammond St
28248	58 Pender St
28249	3/8 Devorgilla Av
28250	61 Fairbairn Rd
28251	26/46 Lansell Rd
28252	2/2 Martin Ct
28253	5/66 Mathoura Rd
28254	7/698 Orrong Rd
28255	4/720 Orrong Rd
28256	1/411 Toorak Rd
28257	4/518 Toorak Rd
28258	7/555 Toorak Rd
28259	19/86 Graham Rd
28260	5 Rainsford Pl
28261	8 Appleberry Wy
28262	109 Alderford Dr
28263	14 Corinella Sq
28264	29 Freshfield Av
28265	6 Grasmere Ct
28266	9 Lainie Ct
28267	1 Homewood Ri
28268	8 Reids La
28269	2/18 Princes St
28270	2A Frye St
28271	6 Avon Ct
28272	41 Collins St
28273	4/3 Doolan St
28274	8 Edinburgh Ct
28275	16 Grant Av
28276	5 Kasem Dr
28277	7 Squatter Ct
28278	80 Tamarind Cr
28279	22 Clarendon Pde
28280	334 Geelong Rd
28281	2 Stanley St
28282	140 Adderley St
28283	39 Eyre St
28284	19 Forman St
28285	5/81 Raleigh St
28286	15 Graduate Cr
28287	129 Grandview Rd
28288	22 Heysham Dr
28289	48 Fantail Cr
28290	22 Clark St
28291	2A Hosking St
28292	32 Merrett Dr
28293	1/2 Thompson St
28294	15 Eliza Cl
28295	23 Albert St
28296	51 Andrew St
28297	10/1 Ellesmere Rd
28298	10 Erica St
28299	2/24 The Avenue
28300	101 Eaststone Av
28301	1 Kilwarrie St
28302	6 Nundroo Cr
28303	51 Whitebark St
28304	12 Boga Pl
28305	2/15 Surveyor St
28306	66 Bishop St
28307	4/51 Castlemaine St
28308	5 Eirene St
28309	73 Gent St
28310	36B Goulburn St
28311	8 Hawkhurst St
28312	19A Kingston St
28313	72 Pentland Pde
28314	150 Roberts St
28315	244 Williamstown Rd
28316	9 Albert St
28317	49 Brunel St
28318	5/4 Combermere St
28319	95A Bowes Av
28320	1/32 Elstone Av
28321	32 Grange Rd
28322	244 Parer Rd
28323	57 Graham St
28324	47 Greig St
28325	66 Adelaide St
28326	63 Derrimut St
28327	10 Como St
28328	135 Fulham Rd
28329	2 Geneva Rd
28330	112 Wingrove St
28331	14a Charles Rd
28332	23 Romawi St
28333	8 West St
28334	8/43 Armadale St
28335	1 Barnato Gr
28336	569 Dandenong Rd
28337	10 Hampden Rd
28338	11 Munro St
28339	65 Northcote Rd
28340	7/123 Epsom Rd
28341	5/17 Hurtle St
28342	163 Ashburn Gr
28343	4A Derna Rd
28344	47 Fakenham Rd
28345	30 Carlyle St
28346	29 Ebb St
28347	45 Eulinga Av
28348	16 Foam St
28349	8/25 Nepean Hwy
28350	15/5 McIntosh Ct
28351	7 Wolfson Ct
28352	7 Alexander St
28353	74 Canning St
28354	78A Canning St
28355	14 Lake St
28356	11 Riverside Av
28357	13 Windsor Dr
28358	8/109 Hotham St
28359	2/11 Ellen St
28360	14 Freeman St
28361	2/10 Mangan St
28362	33 Power St
28363	10 Relowe Cr
28364	7 Sevenoaks St
28365	9 Walsh St
28366	41 Almond St
28367	243 Balwyn Rd
28368	11A Capella St
28369	11 Kelvinside St
28370	3 Lime Av
28371	3/56 Maud St
28372	37 Tower Rd
28373	3 Ventnor St
28374	1/63 Winfield Rd
28375	4/45 Marlborough Rd
28376	16 Orange Gr
28377	55 Ozone Rd
28378	3 Wendover Av
28379	25 Timberside Dr
28380	1/424 Balcombe Rd
28381	438 Balcombe Rd
28382	2/1 Cloris Av
28383	4 McNamara St
28384	29 Oak St
28385	21 Rosemary Rd
28386	5 Spicer St
28387	2/12 North Av
28388	17 Phillip St
28389	46a Tucker Rd
28390	9/15 Vickery St
28391	9 Begg St
28392	14/76 East Boundary Rd
28393	55 Edinburgh St
28394	13 Elwyn St
28395	38 Gladwyn Av
28396	12b Hinkler Av
28397	7 Kadir St
28398	1/39 Lancaster St
28399	18 Latham St
28400	2/24 Monash St
28401	2/14 Sheffield St
28402	24b Shrewsbury St
28403	76 Stockdale Av
28404	6 Tasman Rd
28405	48A Wingate St
28406	2 Yardley Ct
28407	60b Ardoyne St
28408	54 Second St
28409	1/14 Doulton Rd
28410	8 Furness St
28411	31A Sheehans Rd
28412	42 Williams Rd
28413	14 Esta St
28414	23 Fithie St
28415	33 Peter Av
28416	2 Tudor Ct
28417	2/1 Breeze St
28418	1/2 Harding La
28419	2B Patterson St
28420	23 Elsie St
28421	43 Interman Rd
28422	25 Southey Rd
28423	32 Court St
28424	23 Merton St
28425	39 Myalla St
28426	8 Brandon Ct
28427	54a Gladstone Rd
28428	4/106 St Helena Rd
28429	78 Cole St
28430	7 Dendy St
28431	47 Durrant St
28432	9 Hall St
28433	165 New St
28434	67 South Rd
28435	14 Binnie St
28436	36 Binnie St
28437	6 Denton St
28438	27 Ferguson St
28439	6 Parklands Cr
28440	30b Pine St
28441	3 Cornell Cl
28442	58a Cuthbert St
28443	13 Keith Cr
28444	2/16 Ortolan Av
28445	16 Stanhope St
28446	3 Winton Ct
28447	178 Brooklyn Rd
28448	41 Bishop St
28449	11 Fifth Av
28450	45a Garnet St
28451	45b Garnet St
28452	70 Gold St
28453	2/21 Jones St
28454	44 Thistle St
28455	1/147 Victoria St
28456	5/130 Mitchell St
28457	206 Stewart St
28458	2 Coronation St
28459	8/80 Hopetoun Av
28460	30 Smith St
28461	29 Whitby St
28462	12a Flinders St
28463	18 Gisborne St
28464	51 Golden Wy
28465	6 Penderel Wy
28466	39 Summit Dr
28467	17 White Wy
28468	6 Avon Ct
28469	2 Barbara Ct
28470	24 Glenn Cr
28471	3/2 Greenwood Dr
28472	9 Nash Ct
28473	14 Shelley Av
28474	30 Tasman Dr
28475	6 Crimea St
28476	32 Roycroft Av
28477	12 Strickland Cr
28478	5/380 Burwood Hwy
28479	46 Montpellier Rd
28480	3 Murray Dr
28481	35 Muyan Cct
28482	1/5 Renown St
28483	98 Roslyn St
28484	84 Somers St
28485	2 Anthony Ct
28486	2/201 Burwood Hwy
28487	1 Cooinda Ct
28488	3 Eaglehawk Cct
28489	6 Sapling Tce
28490	1 Treemont Ct
28491	8 Crellin Gr
28492	2 Lesley St
28493	12 Morey St
28494	4/28 Nevis St
28495	35 Nevis St
28496	2 Quinton Rd
28497	1/5 Through Rd
28498	6/1021 Toorak Rd
28499	56 Somerset Rd
28500	26 Chaucer Cr
28501	38 Hopetoun Av
28502	7 Maysia St
28503	2/151 Prospect Hill Rd
28504	179 Drummond St
28505	5/110 Keppel St
28506	167 Station St
28507	159 Arnold St
28508	94 MacPherson St
28509	409 Station St
28510	517 Station St
28511	2/34 Madden Av
28512	3/7 Maroona Rd
28513	5 Tranmere Av
28514	6 Burtt Av
28515	31 Kororoit App
28516	9 Parkside Cl
28517	11 Tumbalong St
28518	1/89 McLeod Rd
28519	37 Hillview Dr
28520	4/38 Alder St
28521	4/1012 Glen Huntly Rd
28522	344 Kooyong Rd
28523	160 Sycamore St
28524	10 Evans St
28525	30b Margot St
28526	12 Mawarra Cr
28527	4 Moorong St
28528	1/33 Chelsea Rd
28529	351 Station St
28530	2/31 Cavanagh St
28531	4 Charnwood La
28532	21 Nancy St
28533	59 Oak Av
28534	79 Weatherall Rd
28535	20 Wembley Av
28536	75 Chirnside Dr
28537	20 Wandoo Av
28538	77 Fulton St
28539	1 Glenbrook Av
28540	1/35 Jaguar Dr
28541	2/3 Manatunga St
28542	3/37 Margaret St
28543	106 Noone St
28544	73 Roseneath St
28545	56 Barrow St
28546	3/31 Bruce St
28547	1/22 Florence St
28548	3 Glencairn Av
28549	4 Higinbotham St
28550	6/2 Hudson St
28551	3/1 Manna Gum Ct
28552	11 Ryan St
28553	22 Spring St
28554	171 The Avenue
28555	3/78 The Grove
28556	25 Webb St
28557	1/29 Arthur St
28558	181 Elizabeth St
28559	13 Pallett St
28560	20 Ronald St
28561	13/76 Oxford St
28562	12 Lewisham Pl
28563	45 Loudon Cct
28564	262A Waterview Bvd
28565	7 Wattletree St
28566	20 Elandra Wy
28567	110 Cremorne St
28568	128 Gwynne St
28569	307 Dorset Rd
28570	1/33 Jarvis Av
28571	19 Marcus Rd
28572	32 Morgan Av
28573	34A Exeter Rd
28574	39 Humber Rd
28575	2A Primrose Rd
28576	25 Central Av
28577	471 Barry Rd
28578	47 Inverloch Cr
28579	202 Railway Cr
28580	4/53 James St
28581	3/1 Sheales St
28582	14 Downard Cr
28583	20 Exell Dr
28584	9 Pinewood Av
28585	33 Sherwood Cr
28586	3 Daly Ct
28587	7 Amron Cl
28588	3 Deauville La
28589	90 Hatchlands Dr
28590	7 Rothesay Av
28591	8 Sinclair Grn
28592	35 Chapman St
28593	24 Precious Rd
28594	1 Holmwood Brk
28595	17 Arnold Gr
28596	16 Fairway Rd
28597	27 Fairway Rd
28598	23 Marianne Wy
28599	53 McCallum Rd
28600	4a Myron Pl
28601	1/35 Norfolk Cct
28602	13 Soderlund Dr
28603	10 Turana St
28604	73 Wilsons Rd
28605	39A Brindy Cr
28606	24 Capricorn Av
28607	4/29 Cavalier St
28608	20 Major St
28609	1/60 Morna Rd
28610	12 Newlands Cr
28611	14 Baradine Tce
28612	50 Warrawong Cct
28613	1 Laburnum Gr
28614	35 Ormond Rd
28615	17/129 Grey St
28616	12 Hotham St
28617	3/223 Nepean Hwy
28618	1/49 Northcliffe Rd
28619	2/29 Vincent St
28620	7 Alexandra Av
28621	41 Bertram St
28622	4/28 Clarence St
28623	4/2 Gordon St
28624	5/36 Parnell St
28625	212 Bolton St
28626	9 Dandallo Dr
28627	4 Landscape Ct
28628	9 Regina Ct
28629	45 Stanley Av
28630	18 Withers Wy
28631	36 Byrne Av
28632	18 Kendall St
28633	36 Mitford St
28634	6/67 Shelley St
28635	5 Rola Cl
28636	5 Wingate Ct
28637	17 Baystone Rd
28638	13A Garth Pl
28639	46 Pentland Dr
28640	6 Vilcins Views
28641	15 Winchester Av
28642	2/3 Ballater St
28643	137A Bradshaw St
28644	2/14 Bulla Rd
28645	15 Daisy St
28646	10 Eric St
28647	1/84 Market St
28648	4/183 Napier St
28649	82 Napier Cr
28650	112 Primrose St
28651	9/17 Bulla Rd
28652	4/44 Kerferd St
28653	1/13 McCulloch St
28654	23 Marong Av
28655	1 Hudson St
28656	124 Jukes Rd
28657	10 Kathryn St
28658	15 Shirley St
28659	7 Salina Ri
28660	26 Winwood Dr
28661	197 Victoria Pde
28662	40 Jamieson St
28663	42 Marshall St
28664	5/155 Mt Alexander Rd
28665	3/142 Shields St
28666	85 Shields St
28667	36 Wisewould St
28668	16/204 Ballarat Rd
28669	230 Ballarat Rd
28670	2/38 Geelong Rd
28671	10/155 Gordon St
28672	43 Railway Pl
28673	3 Rippon St
28674	11/4 Saltriver Pl
28675	41 Stafford St
28676	45 Barter Cr
28677	9 Calypso Ct
28678	27 Deanswood Rd
28679	15 Hampshire Rd
28680	4 Ripon Ct
28681	2/5 Valma Ct
28682	323 Cranbourne Rd
28683	11A Fairway St
28684	4/63 Frankston Flinders Rd
28685	201 Heatherhill Rd
28686	1/2 Kelman St
28687	2/2 Kelman St
28688	45 McAlister St
28689	41 Murawa St
28690	23 Plantation Av
28691	35 Harcourt Av
28692	55 Sanders Rd
28693	8 The Spur
28694	4/58 Lantana Rd
28695	47 Tweddle Rd
28696	272 Carrick Dr
28697	12/5 Wattle Av
28698	34 Aintree Rd
28699	54 Brandon St
28700	8 Heaton Av
28701	113/1555 Malvern Rd
28702	12 Morell St
28703	1/23 Netherlee St
28704	2/31 Osborne Av
28705	42 Park Rd
28706	13 Peate Av
28707	4/23 Scott Gr
28708	4A Seaton St
28709	23 Alimar Rd
28710	9 Alimar Rd
28711	1/36 Angus Dr
28712	1/88 Bogong Av
28713	1/2 Charlotte St
28714	7 Finton Cl
28715	15 Grantley Dr
28716	2/5 Janice Rd
28717	22 Mount St
28718	1/16 Pindari St
28719	7/56 Acacia St
28720	25 Connell St
28721	109 Daley St
28722	24 Dromana St
28723	6/162 Glenroy Rd
28724	159 Hilton St
28725	1 King St
28726	4/45 Lytton St
28727	14 Morley St
28728	9 Prospect St
28729	29 Sadie St
28730	34 Trevannion St
28731	83 View St
28732	57 Wheatsheaf Rd
28733	1 Doris St
28734	512 Greensborough Rd
28735	514 Greensborough Rd
28736	14 Greta St
28737	2/152 Nell St
28738	3/207 Nepean St
28739	2 Wyuna Cl
28740	2/1 Fleetwood Dr
28741	2 Terrick Ct
28742	1 Richmond St
28743	18 Avelin St
28744	13 Barnett St
28745	2/458 Bluff Rd
28746	2/518 Bluff Rd
28747	76 Littlewood St
28748	66b Ludstone St
28749	5/17 Keiller St
28750	30 Short St
28751	2/9 Fordholm Rd
28752	12/506 Glenferrie Rd
28753	7 Hambledon Rd
28754	1/39 Park St
28755	5 Reserve Rd
28756	13/127 Riversdale Rd
28757	73/8 Wallen Rd
28758	15/22 Wattle Rd
28759	5/16 Auburn Gr
28760	15/19 Auburn Gr
28761	6/76 Campbell Rd
28762	21a Clifton Rd
28763	39 Ryeburne Av
28764	536 Tooronga Rd
28765	10 Wiseman St
